filepath,label,split
images\train\Cat\9966.jpg,Cat,train
images\train\Cat\9967.jpg,Cat,train
images\train\Cat\9968.jpg,Cat,train
images\train\Cat\9969.jpg,Cat,train
images\train\Cat\997.jpg,Cat,train
images\train\Cat\9970.jpg,Cat,train
images\train\Cat\9971.jpg,Cat,train
images\train\Cat\9972.jpg,Cat,train
images\train\Cat\9973.jpg,Cat,train
images\train\Cat\9974.jpg,Cat,train
images\train\Cat\9975.jpg,Cat,train
images\train\Cat\9976.jpg,Cat,train
images\train\Cat\9977.jpg,Cat,train
images\train\Cat\9978.jpg,Cat,train
images\train\Cat\9979.jpg,Cat,train
images\train\Cat\998.jpg,Cat,train
images\train\Cat\9980.jpg,Cat,train
images\train\Cat\9981.jpg,Cat,train
images\train\Cat\9982.jpg,Cat,train
images\train\Cat\9983.jpg,Cat,train
images\train\Cat\9984.jpg,Cat,train
images\train\Cat\9985.jpg,Cat,train
images\train\Cat\9986.jpg,Cat,train
images\train\Cat\9987.jpg,Cat,train
images\train\Cat\9988.jpg,Cat,train
images\train\Cat\9989.jpg,Cat,train
images\train\Cat\999.jpg,Cat,train
images\train\Cat\9990.jpg,Cat,train
images\train\Cat\9991.jpg,Cat,train
images\train\Cat\9992.jpg,Cat,train
images\train\Cat\9993.jpg,Cat,train
images\train\Cat\9994.jpg,Cat,train
images\train\Cat\9995.jpg,Cat,train
images\train\Cat\9996.jpg,Cat,train
images\train\Cat\9997.jpg,Cat,train
images\train\Cat\9998.jpg,Cat,train
images\train\Cat\9999.jpg,Cat,train
images\test\Dog\0.jpg,Dog,test
images\test\Dog\1.jpg,Dog,test
images\test\Dog\10.jpg,Dog,test
images\test\Dog\100.jpg,Dog,test
images\test\Dog\1000.jpg,Dog,test
images\test\Dog\10000.jpg,Dog,test
images\test\Dog\10001.jpg,Dog,test
images\test\Dog\10002.jpg,Dog,test
images\test\Dog\10003.jpg,Dog,test
images\test\Dog\10004.jpg,Dog,test
images\test\Dog\10005.jpg,Dog,test
images\test\Dog\10006.jpg,Dog,test
images\test\Dog\10007.jpg,Dog,test
images\test\Dog\10008.jpg,Dog,test
images\test\Dog\10009.jpg,Dog,test
images\test\Dog\1001.jpg,Dog,test
images\test\Dog\10010.jpg,Dog,test
images\test\Dog\10011.jpg,Dog,test
images\test\Dog\10012.jpg,Dog,test
images\test\Dog\10013.jpg,Dog,test
images\test\Dog\10014.jpg,Dog,test
images\test\Dog\10015.jpg,Dog,test
images\test\Dog\10016.jpg,Dog,test
images\test\Dog\10017.jpg,Dog,test
images\test\Dog\10018.jpg,Dog,test
images\test\Dog\10019.jpg,Dog,test
images\test\Dog\1002.jpg,Dog,test
images\test\Dog\10020.jpg,Dog,test
images\test\Dog\10021.jpg,Dog,test
images\test\Dog\10022.jpg,Dog,test
images\test\Dog\10023.jpg,Dog,test
images\test\Dog\10024.jpg,Dog,test
images\test\Dog\10025.jpg,Dog,test
images\test\Dog\10026.jpg,Dog,test
images\test\Dog\10027.jpg,Dog,test
images\test\Dog\10028.jpg,Dog,test
images\test\Dog\10029.jpg,Dog,test
images\test\Dog\1003.jpg,Dog,test
images\test\Dog\10030.jpg,Dog,test
images\test\Dog\10031.jpg,Dog,test
images\test\Dog\10032.jpg,Dog,test
images\test\Dog\10033.jpg,Dog,test
images\test\Dog\10034.jpg,Dog,test
images\test\Dog\10035.jpg,Dog,test
images\test\Dog\10036.jpg,Dog,test
images\test\Dog\10037.jpg,Dog,test
images\test\Dog\10038.jpg,Dog,test
images\test\Dog\10039.jpg,Dog,test
images\test\Dog\1004.jpg,Dog,test
images\test\Dog\10040.jpg,Dog,test
images\test\Dog\10041.jpg,Dog,test
images\test\Dog\10042.jpg,Dog,test
images\test\Dog\10043.jpg,Dog,test
images\test\Dog\10044.jpg,Dog,test
images\test\Dog\10045.jpg,Dog,test
images\test\Dog\10046.jpg,Dog,test
images\test\Dog\10047.jpg,Dog,test
images\test\Dog\10048.jpg,Dog,test
images\test\Dog\10049.jpg,Dog,test
images\test\Dog\1005.jpg,Dog,test
images\test\Dog\10050.jpg,Dog,test
images\test\Dog\10051.jpg,Dog,test
images\test\Dog\10052.jpg,Dog,test
images\test\Dog\10053.jpg,Dog,test
images\test\Dog\10054.jpg,Dog,test
images\test\Dog\10055.jpg,Dog,test
images\test\Dog\10056.jpg,Dog,test
images\test\Dog\10057.jpg,Dog,test
images\test\Dog\10058.jpg,Dog,test
images\test\Dog\10059.jpg,Dog,test
images\test\Dog\1006.jpg,Dog,test
images\test\Dog\10060.jpg,Dog,test
images\test\Dog\10061.jpg,Dog,test
images\test\Dog\10062.jpg,Dog,test
images\test\Dog\10063.jpg,Dog,test
images\test\Dog\10064.jpg,Dog,test
images\test\Dog\10065.jpg,Dog,test
images\test\Dog\10066.jpg,Dog,test
images\test\Dog\10067.jpg,Dog,test
images\test\Dog\10068.jpg,Dog,test
images\test\Dog\10069.jpg,Dog,test
images\test\Dog\1007.jpg,Dog,test
images\test\Dog\10070.jpg,Dog,test
images\test\Dog\10071.jpg,Dog,test
images\test\Dog\10072.jpg,Dog,test
images\test\Dog\10073.jpg,Dog,test
images\test\Dog\10074.jpg,Dog,test
images\test\Dog\10075.jpg,Dog,test
images\test\Dog\10076.jpg,Dog,test
images\test\Dog\10077.jpg,Dog,test
images\test\Dog\10078.jpg,Dog,test
images\test\Dog\10079.jpg,Dog,test
images\test\Dog\1008.jpg,Dog,test
images\test\Dog\10080.jpg,Dog,test
images\test\Dog\10081.jpg,Dog,test
images\test\Dog\10082.jpg,Dog,test
images\test\Dog\10083.jpg,Dog,test
images\test\Dog\10084.jpg,Dog,test
images\test\Dog\10085.jpg,Dog,test
images\test\Dog\10086.jpg,Dog,test
images\test\Dog\10087.jpg,Dog,test
images\test\Dog\10088.jpg,Dog,test
images\test\Dog\10089.jpg,Dog,test
images\test\Dog\1009.jpg,Dog,test
images\test\Dog\10090.jpg,Dog,test
images\test\Dog\10091.jpg,Dog,test
images\test\Dog\10092.jpg,Dog,test
images\test\Dog\10093.jpg,Dog,test
images\test\Dog\10094.jpg,Dog,test
images\test\Dog\10095.jpg,Dog,test
images\test\Dog\10096.jpg,Dog,test
images\test\Dog\10097.jpg,Dog,test
images\test\Dog\10098.jpg,Dog,test
images\test\Dog\10099.jpg,Dog,test
images\test\Dog\101.jpg,Dog,test
images\test\Dog\1010.jpg,Dog,test
images\test\Dog\10100.jpg,Dog,test
images\test\Dog\10101.jpg,Dog,test
images\test\Dog\10102.jpg,Dog,test
images\test\Dog\10103.jpg,Dog,test
images\test\Dog\10104.jpg,Dog,test
images\test\Dog\10105.jpg,Dog,test
images\test\Dog\10106.jpg,Dog,test
images\test\Dog\10107.jpg,Dog,test
images\test\Dog\10108.jpg,Dog,test
images\test\Dog\10109.jpg,Dog,test
images\test\Dog\1011.jpg,Dog,test
images\test\Dog\10110.jpg,Dog,test
images\test\Dog\10111.jpg,Dog,test
images\test\Dog\10112.jpg,Dog,test
images\test\Dog\10113.jpg,Dog,test
images\test\Dog\10114.jpg,Dog,test
images\test\Dog\10115.jpg,Dog,test
images\test\Dog\10116.jpg,Dog,test
images\test\Dog\10117.jpg,Dog,test
images\test\Dog\10118.jpg,Dog,test
images\test\Dog\10119.jpg,Dog,test
images\test\Dog\1012.jpg,Dog,test
images\test\Dog\10120.jpg,Dog,test
images\test\Dog\10121.jpg,Dog,test
images\test\Dog\10122.jpg,Dog,test
images\test\Dog\10123.jpg,Dog,test
images\test\Dog\10124.jpg,Dog,test
images\test\Dog\10125.jpg,Dog,test
images\test\Dog\10126.jpg,Dog,test
images\test\Dog\10127.jpg,Dog,test
images\test\Dog\10128.jpg,Dog,test
images\test\Dog\10129.jpg,Dog,test
images\test\Dog\1013.jpg,Dog,test
images\test\Dog\10130.jpg,Dog,test
images\test\Dog\10131.jpg,Dog,test
images\test\Dog\10132.jpg,Dog,test
images\test\Dog\10133.jpg,Dog,test
images\test\Dog\10134.jpg,Dog,test
images\test\Dog\10135.jpg,Dog,test
images\test\Dog\10136.jpg,Dog,test
images\test\Dog\10137.jpg,Dog,test
images\test\Dog\10138.jpg,Dog,test
images\test\Dog\10139.jpg,Dog,test
images\test\Dog\1014.jpg,Dog,test
images\test\Dog\10140.jpg,Dog,test
images\test\Dog\10141.jpg,Dog,test
images\test\Dog\10142.jpg,Dog,test
images\test\Dog\10143.jpg,Dog,test
images\test\Dog\10144.jpg,Dog,test
images\test\Dog\10145.jpg,Dog,test
images\test\Dog\10146.jpg,Dog,test
images\test\Dog\10147.jpg,Dog,test
images\test\Dog\10148.jpg,Dog,test
images\test\Dog\10149.jpg,Dog,test
images\test\Dog\1015.jpg,Dog,test
images\test\Dog\10150.jpg,Dog,test
images\test\Dog\10151.jpg,Dog,test
images\test\Dog\10152.jpg,Dog,test
images\test\Dog\10153.jpg,Dog,test
images\test\Dog\10154.jpg,Dog,test
images\test\Dog\10155.jpg,Dog,test
images\test\Dog\10156.jpg,Dog,test
images\test\Dog\10157.jpg,Dog,test
images\test\Dog\10158.jpg,Dog,test
images\test\Dog\10159.jpg,Dog,test
images\test\Dog\1016.jpg,Dog,test
images\test\Dog\10160.jpg,Dog,test
images\test\Dog\10161.jpg,Dog,test
images\test\Dog\10162.jpg,Dog,test
images\test\Dog\10163.jpg,Dog,test
images\test\Dog\10164.jpg,Dog,test
images\test\Dog\10165.jpg,Dog,test
images\test\Dog\10166.jpg,Dog,test
images\test\Dog\10167.jpg,Dog,test
images\test\Dog\10168.jpg,Dog,test
images\test\Dog\10169.jpg,Dog,test
images\test\Dog\1017.jpg,Dog,test
images\test\Dog\10170.jpg,Dog,test
images\test\Dog\10171.jpg,Dog,test
images\test\Dog\10172.jpg,Dog,test
images\test\Dog\10173.jpg,Dog,test
images\test\Dog\10174.jpg,Dog,test
images\test\Dog\10175.jpg,Dog,test
images\test\Dog\10176.jpg,Dog,test
images\test\Dog\10177.jpg,Dog,test
images\test\Dog\10178.jpg,Dog,test
images\test\Dog\10179.jpg,Dog,test
images\test\Dog\1018.jpg,Dog,test
images\test\Dog\10180.jpg,Dog,test
images\test\Dog\10181.jpg,Dog,test
images\test\Dog\10182.jpg,Dog,test
images\test\Dog\10183.jpg,Dog,test
images\test\Dog\10184.jpg,Dog,test
images\test\Dog\10185.jpg,Dog,test
images\test\Dog\10186.jpg,Dog,test
images\test\Dog\10187.jpg,Dog,test
images\test\Dog\10188.jpg,Dog,test
images\test\Dog\10189.jpg,Dog,test
images\test\Dog\1019.jpg,Dog,test
images\test\Dog\10190.jpg,Dog,test
images\test\Dog\10191.jpg,Dog,test
images\test\Dog\10192.jpg,Dog,test
images\test\Dog\10193.jpg,Dog,test
images\test\Dog\10194.jpg,Dog,test
images\test\Dog\10195.jpg,Dog,test
images\test\Dog\10196.jpg,Dog,test
images\test\Dog\10197.jpg,Dog,test
images\test\Dog\10198.jpg,Dog,test
images\test\Dog\10199.jpg,Dog,test
images\test\Dog\102.jpg,Dog,test
images\test\Dog\1020.jpg,Dog,test
images\test\Dog\10200.jpg,Dog,test
images\test\Dog\10201.jpg,Dog,test
images\test\Dog\10202.jpg,Dog,test
images\test\Dog\10203.jpg,Dog,test
images\test\Dog\10204.jpg,Dog,test
images\test\Dog\10205.jpg,Dog,test
images\test\Dog\10206.jpg,Dog,test
images\test\Dog\10207.jpg,Dog,test
images\test\Dog\10208.jpg,Dog,test
images\test\Dog\10209.jpg,Dog,test
images\test\Dog\1021.jpg,Dog,test
images\test\Dog\10210.jpg,Dog,test
images\test\Dog\10211.jpg,Dog,test
images\test\Dog\10212.jpg,Dog,test
images\test\Dog\10213.jpg,Dog,test
images\test\Dog\10214.jpg,Dog,test
images\test\Dog\10215.jpg,Dog,test
images\test\Dog\10216.jpg,Dog,test
images\test\Dog\10217.jpg,Dog,test
images\test\Dog\10218.jpg,Dog,test
images\test\Dog\10219.jpg,Dog,test
images\test\Dog\1022.jpg,Dog,test
images\test\Dog\10220.jpg,Dog,test
images\test\Dog\10221.jpg,Dog,test
images\test\Dog\10222.jpg,Dog,test
images\test\Dog\10223.jpg,Dog,test
images\test\Dog\10224.jpg,Dog,test
images\test\Dog\10225.jpg,Dog,test
images\test\Dog\10226.jpg,Dog,test
images\test\Dog\10227.jpg,Dog,test
images\test\Dog\10228.jpg,Dog,test
images\test\Dog\10229.jpg,Dog,test
images\test\Dog\1023.jpg,Dog,test
images\test\Dog\10230.jpg,Dog,test
images\test\Dog\10231.jpg,Dog,test
images\test\Dog\10232.jpg,Dog,test
images\test\Dog\10233.jpg,Dog,test
images\test\Dog\10234.jpg,Dog,test
images\test\Dog\10235.jpg,Dog,test
images\test\Dog\10236.jpg,Dog,test
images\test\Dog\10237.jpg,Dog,test
images\test\Dog\10238.jpg,Dog,test
images\test\Dog\10239.jpg,Dog,test
images\test\Dog\1024.jpg,Dog,test
images\test\Dog\10240.jpg,Dog,test
images\test\Dog\10241.jpg,Dog,test
images\test\Dog\10242.jpg,Dog,test
images\test\Dog\10243.jpg,Dog,test
images\test\Dog\10244.jpg,Dog,test
images\test\Dog\10245.jpg,Dog,test
images\test\Dog\10246.jpg,Dog,test
images\test\Dog\10247.jpg,Dog,test
images\test\Dog\10248.jpg,Dog,test
images\test\Dog\10249.jpg,Dog,test
images\test\Dog\1025.jpg,Dog,test
images\test\Dog\10250.jpg,Dog,test
images\test\Dog\10251.jpg,Dog,test
images\test\Dog\10252.jpg,Dog,test
images\test\Dog\10253.jpg,Dog,test
images\test\Dog\10254.jpg,Dog,test
images\test\Dog\10255.jpg,Dog,test
images\test\Dog\10256.jpg,Dog,test
images\test\Dog\10257.jpg,Dog,test
images\test\Dog\10258.jpg,Dog,test
images\test\Dog\10259.jpg,Dog,test
images\test\Dog\1026.jpg,Dog,test
images\test\Dog\10260.jpg,Dog,test
images\test\Dog\10261.jpg,Dog,test
images\test\Dog\10262.jpg,Dog,test
images\test\Dog\10263.jpg,Dog,test
images\test\Dog\10264.jpg,Dog,test
images\test\Dog\10265.jpg,Dog,test
images\test\Dog\10266.jpg,Dog,test
images\test\Dog\10267.jpg,Dog,test
images\test\Dog\10268.jpg,Dog,test
images\test\Dog\10269.jpg,Dog,test
images\test\Dog\1027.jpg,Dog,test
images\test\Dog\10270.jpg,Dog,test
images\test\Dog\10271.jpg,Dog,test
images\test\Dog\10272.jpg,Dog,test
images\test\Dog\10273.jpg,Dog,test
images\test\Dog\10274.jpg,Dog,test
images\test\Dog\10275.jpg,Dog,test
images\test\Dog\10276.jpg,Dog,test
images\test\Dog\10277.jpg,Dog,test
images\test\Dog\10278.jpg,Dog,test
images\test\Dog\10279.jpg,Dog,test
images\test\Dog\1028.jpg,Dog,test
images\test\Dog\10280.jpg,Dog,test
images\test\Dog\10281.jpg,Dog,test
images\test\Dog\10282.jpg,Dog,test
images\test\Dog\10283.jpg,Dog,test
images\test\Dog\10284.jpg,Dog,test
images\test\Dog\10285.jpg,Dog,test
images\test\Dog\10286.jpg,Dog,test
images\test\Dog\10287.jpg,Dog,test
images\test\Dog\10288.jpg,Dog,test
images\test\Dog\10289.jpg,Dog,test
images\test\Dog\1029.jpg,Dog,test
images\test\Dog\10290.jpg,Dog,test
images\test\Dog\10291.jpg,Dog,test
images\test\Dog\10292.jpg,Dog,test
images\test\Dog\10293.jpg,Dog,test
images\test\Dog\10294.jpg,Dog,test
images\test\Dog\10295.jpg,Dog,test
images\test\Dog\10296.jpg,Dog,test
images\test\Dog\10297.jpg,Dog,test
images\test\Dog\10298.jpg,Dog,test
images\test\Dog\10299.jpg,Dog,test
images\test\Dog\103.jpg,Dog,test
images\test\Dog\1030.jpg,Dog,test
images\test\Dog\10300.jpg,Dog,test
images\test\Dog\10301.jpg,Dog,test
images\test\Dog\10302.jpg,Dog,test
images\test\Dog\10303.jpg,Dog,test
images\test\Dog\10304.jpg,Dog,test
images\test\Dog\10305.jpg,Dog,test
images\test\Dog\10306.jpg,Dog,test
images\test\Dog\10307.jpg,Dog,test
images\test\Dog\10308.jpg,Dog,test
images\test\Dog\10309.jpg,Dog,test
images\test\Dog\1031.jpg,Dog,test
images\test\Dog\10310.jpg,Dog,test
images\test\Dog\10311.jpg,Dog,test
images\test\Dog\10312.jpg,Dog,test
images\test\Dog\10313.jpg,Dog,test
images\test\Dog\10314.jpg,Dog,test
images\test\Dog\10315.jpg,Dog,test
images\test\Dog\10316.jpg,Dog,test
images\test\Dog\10317.jpg,Dog,test
images\test\Dog\10318.jpg,Dog,test
images\test\Dog\10319.jpg,Dog,test
images\test\Dog\1032.jpg,Dog,test
images\test\Dog\10320.jpg,Dog,test
images\test\Dog\10321.jpg,Dog,test
images\test\Dog\10322.jpg,Dog,test
images\test\Dog\10323.jpg,Dog,test
images\test\Dog\10324.jpg,Dog,test
images\test\Dog\10325.jpg,Dog,test
images\test\Dog\10326.jpg,Dog,test
images\test\Dog\10327.jpg,Dog,test
images\test\Dog\10328.jpg,Dog,test
images\test\Dog\10329.jpg,Dog,test
images\test\Dog\1033.jpg,Dog,test
images\test\Dog\10330.jpg,Dog,test
images\test\Dog\10331.jpg,Dog,test
images\test\Dog\10332.jpg,Dog,test
images\test\Dog\10333.jpg,Dog,test
images\test\Dog\10334.jpg,Dog,test
images\test\Dog\10335.jpg,Dog,test
images\test\Dog\10336.jpg,Dog,test
images\test\Dog\10337.jpg,Dog,test
images\test\Dog\10338.jpg,Dog,test
images\test\Dog\10339.jpg,Dog,test
images\test\Dog\1034.jpg,Dog,test
images\test\Dog\10340.jpg,Dog,test
images\test\Dog\10341.jpg,Dog,test
images\test\Dog\10342.jpg,Dog,test
images\test\Dog\10343.jpg,Dog,test
images\test\Dog\10344.jpg,Dog,test
images\test\Dog\10345.jpg,Dog,test
images\test\Dog\10346.jpg,Dog,test
images\test\Dog\10347.jpg,Dog,test
images\test\Dog\10348.jpg,Dog,test
images\test\Dog\10349.jpg,Dog,test
images\test\Dog\1035.jpg,Dog,test
images\test\Dog\10350.jpg,Dog,test
images\test\Dog\10351.jpg,Dog,test
images\test\Dog\10352.jpg,Dog,test
images\test\Dog\10353.jpg,Dog,test
images\test\Dog\10354.jpg,Dog,test
images\test\Dog\10355.jpg,Dog,test
images\test\Dog\10356.jpg,Dog,test
images\test\Dog\10357.jpg,Dog,test
images\test\Dog\10358.jpg,Dog,test
images\test\Dog\10359.jpg,Dog,test
images\test\Dog\1036.jpg,Dog,test
images\test\Dog\10360.jpg,Dog,test
images\test\Dog\10361.jpg,Dog,test
images\test\Dog\10362.jpg,Dog,test
images\test\Dog\10363.jpg,Dog,test
images\test\Dog\10364.jpg,Dog,test
images\test\Dog\10365.jpg,Dog,test
images\test\Dog\10366.jpg,Dog,test
images\test\Dog\10367.jpg,Dog,test
images\test\Dog\10368.jpg,Dog,test
images\test\Dog\10369.jpg,Dog,test
images\test\Dog\1037.jpg,Dog,test
images\test\Dog\10370.jpg,Dog,test
images\test\Dog\10371.jpg,Dog,test
images\test\Dog\10372.jpg,Dog,test
images\test\Dog\10373.jpg,Dog,test
images\test\Dog\10374.jpg,Dog,test
images\test\Dog\10375.jpg,Dog,test
images\test\Dog\10376.jpg,Dog,test
images\test\Dog\10377.jpg,Dog,test
images\test\Dog\10378.jpg,Dog,test
images\test\Dog\10379.jpg,Dog,test
images\test\Dog\1038.jpg,Dog,test
images\test\Dog\10380.jpg,Dog,test
images\test\Dog\10381.jpg,Dog,test
images\test\Dog\10382.jpg,Dog,test
images\test\Dog\10383.jpg,Dog,test
images\test\Dog\10384.jpg,Dog,test
images\test\Dog\10385.jpg,Dog,test
images\test\Dog\10386.jpg,Dog,test
images\test\Dog\10387.jpg,Dog,test
images\test\Dog\10388.jpg,Dog,test
images\test\Dog\10389.jpg,Dog,test
images\test\Dog\1039.jpg,Dog,test
images\test\Dog\10390.jpg,Dog,test
images\test\Dog\10391.jpg,Dog,test
images\test\Dog\10392.jpg,Dog,test
images\test\Dog\10393.jpg,Dog,test
images\test\Dog\10394.jpg,Dog,test
images\test\Dog\10395.jpg,Dog,test
images\test\Dog\10396.jpg,Dog,test
images\test\Dog\10397.jpg,Dog,test
images\test\Dog\10398.jpg,Dog,test
images\test\Dog\10399.jpg,Dog,test
images\test\Dog\104.jpg,Dog,test
images\test\Dog\1040.jpg,Dog,test
images\test\Dog\10400.jpg,Dog,test
images\test\Dog\10401.jpg,Dog,test
images\test\Dog\10402.jpg,Dog,test
images\test\Dog\10403.jpg,Dog,test
images\test\Dog\10404.jpg,Dog,test
images\test\Dog\10405.jpg,Dog,test
images\test\Dog\10406.jpg,Dog,test
images\test\Dog\10407.jpg,Dog,test
images\test\Dog\10408.jpg,Dog,test
images\test\Dog\10409.jpg,Dog,test
images\test\Dog\1041.jpg,Dog,test
images\test\Dog\10410.jpg,Dog,test
images\test\Dog\10411.jpg,Dog,test
images\test\Dog\10412.jpg,Dog,test
images\test\Dog\10413.jpg,Dog,test
images\test\Dog\10414.jpg,Dog,test
images\test\Dog\10415.jpg,Dog,test
images\test\Dog\10416.jpg,Dog,test
images\test\Dog\10417.jpg,Dog,test
images\test\Dog\10418.jpg,Dog,test
images\test\Dog\10419.jpg,Dog,test
images\test\Dog\1042.jpg,Dog,test
images\test\Dog\10420.jpg,Dog,test
images\test\Dog\10421.jpg,Dog,test
images\test\Dog\10422.jpg,Dog,test
images\test\Dog\10423.jpg,Dog,test
images\test\Dog\10424.jpg,Dog,test
images\test\Dog\10425.jpg,Dog,test
images\test\Dog\10426.jpg,Dog,test
images\test\Dog\10427.jpg,Dog,test
images\test\Dog\10428.jpg,Dog,test
images\test\Dog\10429.jpg,Dog,test
images\test\Dog\1043.jpg,Dog,test
images\test\Dog\10430.jpg,Dog,test
images\test\Dog\10431.jpg,Dog,test
images\test\Dog\10432.jpg,Dog,test
images\test\Dog\10433.jpg,Dog,test
images\test\Dog\10434.jpg,Dog,test
images\test\Dog\10435.jpg,Dog,test
images\test\Dog\10436.jpg,Dog,test
images\test\Dog\10437.jpg,Dog,test
images\test\Dog\10438.jpg,Dog,test
images\test\Dog\10439.jpg,Dog,test
images\test\Dog\1044.jpg,Dog,test
images\test\Dog\10440.jpg,Dog,test
images\test\Dog\10441.jpg,Dog,test
images\test\Dog\10442.jpg,Dog,test
images\test\Dog\10443.jpg,Dog,test
images\test\Dog\10444.jpg,Dog,test
images\test\Dog\10445.jpg,Dog,test
images\test\Dog\10446.jpg,Dog,test
images\test\Dog\10447.jpg,Dog,test
images\test\Dog\10448.jpg,Dog,test
images\test\Dog\10449.jpg,Dog,test
images\test\Dog\1045.jpg,Dog,test
images\test\Dog\10450.jpg,Dog,test
images\test\Dog\10451.jpg,Dog,test
images\test\Dog\10452.jpg,Dog,test
images\test\Dog\10453.jpg,Dog,test
images\test\Dog\10454.jpg,Dog,test
images\test\Dog\10455.jpg,Dog,test
images\test\Dog\10456.jpg,Dog,test
images\test\Dog\10457.jpg,Dog,test
images\test\Dog\10458.jpg,Dog,test
images\test\Dog\10459.jpg,Dog,test
images\test\Dog\1046.jpg,Dog,test
images\test\Dog\10460.jpg,Dog,test
images\test\Dog\10461.jpg,Dog,test
images\test\Dog\10462.jpg,Dog,test
images\test\Dog\10463.jpg,Dog,test
images\test\Dog\10464.jpg,Dog,test
images\test\Dog\10465.jpg,Dog,test
images\test\Dog\10466.jpg,Dog,test
images\test\Dog\10467.jpg,Dog,test
images\test\Dog\10468.jpg,Dog,test
images\test\Dog\10469.jpg,Dog,test
images\test\Dog\1047.jpg,Dog,test
images\test\Dog\10470.jpg,Dog,test
images\test\Dog\10471.jpg,Dog,test
images\test\Dog\10472.jpg,Dog,test
images\test\Dog\10473.jpg,Dog,test
images\test\Dog\10474.jpg,Dog,test
images\test\Dog\10475.jpg,Dog,test
images\test\Dog\10476.jpg,Dog,test
images\test\Dog\10477.jpg,Dog,test
images\test\Dog\10478.jpg,Dog,test
images\test\Dog\10479.jpg,Dog,test
images\test\Dog\1048.jpg,Dog,test
images\test\Dog\10480.jpg,Dog,test
images\test\Dog\10481.jpg,Dog,test
images\test\Dog\10482.jpg,Dog,test
images\test\Dog\10483.jpg,Dog,test
images\test\Dog\10484.jpg,Dog,test
images\test\Dog\10485.jpg,Dog,test
images\test\Dog\10486.jpg,Dog,test
images\test\Dog\10487.jpg,Dog,test
images\test\Dog\10488.jpg,Dog,test
images\test\Dog\10489.jpg,Dog,test
images\test\Dog\1049.jpg,Dog,test
images\test\Dog\10490.jpg,Dog,test
images\test\Dog\10491.jpg,Dog,test
images\test\Dog\10492.jpg,Dog,test
images\test\Dog\10493.jpg,Dog,test
images\test\Dog\10494.jpg,Dog,test
images\test\Dog\10495.jpg,Dog,test
images\test\Dog\10496.jpg,Dog,test
images\test\Dog\10497.jpg,Dog,test
images\test\Dog\10498.jpg,Dog,test
images\test\Dog\10499.jpg,Dog,test
images\test\Dog\105.jpg,Dog,test
images\test\Dog\1050.jpg,Dog,test
images\test\Dog\10500.jpg,Dog,test
images\test\Dog\10501.jpg,Dog,test
images\test\Dog\10502.jpg,Dog,test
images\test\Dog\10503.jpg,Dog,test
